,Name,Sex upon Outcome,Adopt,Age_days,Sex,cfa_breed,coat_pattern,pattern,Cat_Kitten_Neonatal
19189,1,Neutered Male,1,319,Male,0,smoke,1,Kitten
19190,1,Neutered Male,0,2203,Male,0,no pattern,0,Adult
19191,1,Spayed Female,1,65,Female,0,tortie,1,Kitten
19192,0,Intact Female,0,33,Female,0,no pattern,0,Neonatal
19193,1,Neutered Male,1,76,Male,0,tabby,1,Kitten
19194,1,Spayed Female,1,162,Female,0,tortie,1,Kitten
19195,1,Neutered Male,1,4750,Male,0,no pattern,0,Adult
19196,0,Intact Female,0,138,Female,0,torbie,1,Kitten
19197,1,Intact Female,0,365,Female,0,tabby,1,Adult
19198,0,Intact Female,0,730,Female,0,calico,1,Adult
19199,0,Intact Male,0,306,Male,0,tabby,1,Kitten
19200,1,Spayed Female,1,432,Female,0,tabby,1,Adult
19201,1,Neutered Male,1,144,Male,0,no pattern,0,Kitten
19202,0,Intact Female,0,30,Female,0,no pattern,0,Neonatal
19203,1,Neutered Male,1,187,Male,0,no pattern,0,Kitten
19204,0,Intact Female,0,94,Female,0,tabby,1,Kitten
19205,1,Neutered Male,0,91,Male,0,tabby,1,Kitten
19206,1,Neutered Male,1,110,Male,0,tabby,1,Kitten
19207,1,Spayed Female,0,1112,Female,0,no pattern,0,Adult
19208,1,Intact Male,1,70,Male,0,point,1,Kitten
19209,1,Spayed Female,1,63,Female,0,tabby,1,Kitten
19210,1,Spayed Female,1,61,Female,0,tabby,1,Kitten
19211,0,Intact Male,0,731,Male,0,tabby,1,Adult
19212,1,Spayed Female,0,92,Female,0,tabby,1,Kitten
19213,0,Intact Female,0,366,Female,1,no pattern,0,Adult
19214,0,Spayed Female,1,73,Female,0,no pattern,0,Kitten
19215,1,Neutered Male,1,136,Male,0,no pattern,0,Kitten
19216,1,Neutered Male,0,758,Male,0,tabby,1,Adult
19217,1,Intact Female,0,55,Female,0,calico,1,Kitten
19218,1,Neutered Male,1,387,Male,0,tabby,1,Adult
19219,1,Intact Female,0,32,Female,0,tabby,1,Neonatal
19220,1,Neutered Male,1,110,Male,1,point,1,Kitten
19221,0,Spayed Female,1,84,Female,0,no pattern,0,Kitten
19222,1,Intact Male,0,7,Male,0,no pattern,0,Neonatal
19223,0,Intact Female,0,732,Female,0,tortie,1,Adult
19224,0,Intact Female,0,370,Female,0,no pattern,0,Adult
19225,1,Spayed Female,0,78,Female,0,calico,1,Kitten
19226,1,Spayed Female,1,2272,Female,0,no pattern,0,Adult
19227,1,Neutered Male,1,94,Male,0,tabby,1,Kitten
19228,0,Spayed Female,0,372,Female,0,no pattern,0,Adult
19229,1,Spayed Female,1,83,Female,0,torbie,1,Kitten
19230,1,Neutered Male,1,3012,Male,0,tabby,1,Adult
19231,1,Spayed Female,1,79,Female,0,tabby,1,Kitten
19232,1,Spayed Female,0,161,Female,1,point,1,Kitten
19233,1,Neutered Male,1,394,Male,0,tabby,1,Adult
19234,0,Intact Male,0,18,Male,0,tabby,1,Neonatal
19235,1,Neutered Male,1,132,Male,0,no pattern,0,Kitten
19236,0,Intact Male,0,68,Male,0,no pattern,0,Kitten
19237,1,Neutered Male,1,2232,Male,0,tabby,1,Adult
19238,0,Spayed Female,1,160,Female,0,no pattern,0,Kitten
19239,0,Spayed Female,1,65,Female,0,tabby,1,Kitten
19240,0,Intact Female,0,96,Female,0,no pattern,0,Kitten
19241,0,Intact Female,0,1,Female,0,tabby,1,Neonatal
19242,0,Spayed Female,1,66,Female,0,no pattern,0,Kitten
19243,1,Spayed Female,1,366,Female,0,calico,1,Adult
19244,0,Intact Female,0,15,Female,0,tabby,1,Neonatal
19245,0,Intact Female,0,23,Female,0,calico,1,Neonatal
19246,0,Spayed Female,1,81,Female,0,calico,1,Kitten
19247,0,Intact Female,0,8,Female,0,tabby,1,Neonatal
19248,1,Neutered Male,0,128,Male,0,no pattern,0,Kitten
19249,1,Intact Female,1,59,Female,0,no pattern,0,Kitten
19250,1,Intact Female,0,41,Female,0,tabby,1,Neonatal
19251,1,Spayed Female,1,4041,Female,0,no pattern,0,Adult
19252,1,Intact Male,0,94,Male,0,no pattern,0,Kitten
19253,1,Neutered Male,1,87,Male,0,tabby,1,Kitten
19254,1,Neutered Male,1,82,Male,0,tabby,1,Kitten
19255,0,Intact Male,0,1461,Male,0,tabby,1,Adult
19256,1,Spayed Female,1,60,Female,0,tabby,1,Kitten
19257,1,Spayed Female,1,1566,Female,0,tabby,1,Adult
19258,0,Intact Female,0,17,Female,0,tabby,1,Neonatal
19259,0,Intact Male,0,27,Male,0,no pattern,0,Neonatal
19260,1,Neutered Male,1,412,Male,0,tabby,1,Adult
19261,1,Spayed Female,0,1460,Female,1,tabby,1,Adult
19262,0,Spayed Female,0,310,Female,0,calico,1,Kitten
19263,1,Neutered Male,0,116,Male,0,no pattern,0,Kitten
19264,1,Spayed Female,1,741,Female,0,calico,1,Adult
19265,1,Intact Male,1,39,Male,0,no pattern,0,Neonatal
19266,1,Spayed Female,1,94,Female,0,no pattern,0,Kitten
19267,0,Intact Male,0,305,Male,0,tabby,1,Kitten
19268,0,Spayed Female,1,73,Female,0,tabby,1,Kitten
19269,0,Intact Male,0,731,Male,0,tabby,1,Adult
19270,1,Spayed Female,1,89,Female,0,no pattern,0,Kitten
19271,1,Intact Male,0,16,Male,0,tabby,1,Neonatal
19272,0,Neutered Male,1,207,Male,0,point,1,Kitten
19273,1,Spayed Female,1,67,Female,0,tabby,1,Kitten
19274,1,Neutered Male,0,284,Male,0,tabby,1,Kitten
19275,1,Neutered Male,1,1569,Male,0,tabby,1,Adult
19276,1,Neutered Male,0,1843,Male,0,tabby,1,Adult
19277,0,Intact Male,0,369,Male,0,no pattern,0,Adult
19278,0,Intact Female,0,36,Female,1,point,1,Neonatal
19279,0,Intact Male,0,61,Male,0,no pattern,0,Kitten
19280,0,Intact Male,0,735,Male,0,tabby,1,Adult
19281,1,Spayed Female,1,224,Female,0,no pattern,0,Kitten
19282,0,Neutered Male,1,99,Male,0,tabby,1,Kitten
19283,0,Spayed Female,0,72,Female,0,tabby,1,Kitten
19284,1,Spayed Female,1,374,Female,0,tabby,1,Adult
19285,0,Intact Male,0,369,Male,0,point,1,Adult
19286,0,Intact Male,0,66,Male,0,no pattern,0,Kitten
19287,0,Spayed Female,1,369,Female,1,no pattern,0,Adult
19288,1,Spayed Female,1,60,Female,0,tabby,1,Kitten
19289,1,Neutered Male,1,78,Male,0,tabby,1,Kitten
19290,1,Neutered Male,1,370,Male,0,no pattern,0,Adult
19291,0,Intact Female,1,39,Female,0,no pattern,0,Neonatal
19292,1,Neutered Male,1,127,Male,0,no pattern,0,Kitten
19293,1,Neutered Male,1,261,Male,0,tabby,1,Kitten
19294,1,Spayed Female,1,1110,Female,0,tabby,1,Adult
19295,1,Spayed Female,0,383,Female,0,tabby,1,Adult
19296,1,Neutered Male,0,374,Male,0,tabby,1,Adult
19297,1,Neutered Male,1,210,Male,0,tabby,1,Kitten
19298,0,Intact Male,0,54,Male,0,no pattern,0,Kitten
19299,1,Spayed Female,0,2495,Female,0,tabby,1,Adult
19300,0,Intact Male,0,27,Male,0,tabby,1,Neonatal
19301,1,Neutered Male,1,1467,Male,0,no pattern,0,Adult
19302,1,Spayed Female,1,137,Female,0,tortie,1,Kitten
19303,0,Neutered Male,1,78,Male,0,no pattern,0,Kitten
19304,1,Spayed Female,1,4317,Female,0,tabby,1,Adult
19305,1,Spayed Female,1,93,Female,0,no pattern,0,Kitten
19306,0,Neutered Male,0,151,Male,0,tabby,1,Kitten
19307,1,Spayed Female,1,84,Female,1,tabby,1,Kitten
19308,1,Intact Female,1,67,Female,0,tabby,1,Kitten
19309,0,Intact Female,0,367,Female,0,tortie,1,Adult
19310,0,Intact Male,0,9,Male,0,point,1,Neonatal
19311,1,Neutered Male,1,737,Male,0,tabby,1,Adult
19312,1,Spayed Female,1,439,Female,0,tabby,1,Adult
19313,1,Spayed Female,1,60,Female,0,torbie,1,Kitten
19314,1,Neutered Male,1,65,Male,0,point,1,Kitten
19315,1,Neutered Male,0,736,Male,0,no pattern,0,Adult
19316,1,Neutered Male,1,68,Male,0,no pattern,0,Kitten
19317,0,Intact Male,0,9,Male,0,tabby,1,Neonatal
19318,1,Neutered Male,1,2891,Male,0,tabby,1,Adult
19319,0,Neutered Male,0,742,Male,0,no pattern,0,Adult
19320,1,Neutered Male,1,68,Male,0,no pattern,0,Kitten
19321,1,Neutered Male,1,3667,Male,0,no pattern,0,Adult
19322,0,Intact Male,0,97,Male,0,tabby,1,Kitten
19323,1,Intact Female,1,51,Female,0,calico,1,Kitten
19324,1,Neutered Male,1,906,Male,0,no pattern,0,Adult
19325,1,Intact Male,0,32,Male,0,no pattern,0,Neonatal
19326,1,Neutered Male,1,63,Male,0,tabby,1,Kitten
19327,1,Spayed Female,1,2020,Female,0,calico,1,Adult
19328,0,Spayed Female,0,370,Female,0,calico,1,Adult
19329,0,Intact Female,0,31,Female,0,no pattern,0,Neonatal
19330,1,Spayed Female,0,3203,Female,0,tabby,1,Adult
19331,0,Spayed Female,0,733,Female,0,tabby,1,Adult
19332,1,Spayed Female,1,775,Female,0,tortie,1,Adult
19333,1,Spayed Female,1,73,Female,0,torbie,1,Kitten
19334,0,Intact Female,0,15,Female,0,calico,1,Neonatal
19335,1,Spayed Female,1,113,Female,0,no pattern,0,Kitten
19336,0,Intact Female,0,1,Female,0,no pattern,0,Neonatal
19337,1,Spayed Female,1,370,Female,0,tabby,1,Adult
19338,1,Intact Female,0,1095,Female,0,tortie,1,Adult
19339,1,Spayed Female,1,1223,Female,0,tabby,1,Adult
19340,0,Spayed Female,1,68,Female,0,no pattern,0,Kitten
19341,1,Spayed Female,1,1479,Female,1,no pattern,0,Adult
19342,0,Neutered Male,1,65,Male,0,no pattern,0,Kitten
19343,1,Spayed Female,1,113,Female,0,tortie,1,Kitten
19344,1,Intact Male,0,51,Male,0,tabby,1,Kitten
19345,1,Spayed Female,0,366,Female,0,no pattern,0,Adult
19346,1,Spayed Female,1,165,Female,0,tabby,1,Kitten
19347,0,Spayed Female,1,75,Female,0,no pattern,0,Kitten
19348,1,Spayed Female,1,810,Female,0,no pattern,0,Adult
19349,0,Intact Female,0,366,Female,0,calico,1,Adult
19350,0,Intact Female,0,244,Female,0,torbie,1,Kitten
19351,0,Neutered Male,0,373,Male,0,tabby,1,Adult
19352,1,Spayed Female,1,388,Female,0,no pattern,0,Adult
19353,1,Neutered Male,1,391,Male,0,no pattern,0,Adult
19354,0,Intact Male,0,2193,Male,0,tabby,1,Adult
19355,1,Spayed Female,1,95,Female,1,point,1,Kitten
19356,1,Neutered Male,1,2192,Male,0,no pattern,0,Adult
19357,0,Intact Female,0,53,Female,0,torbie,1,Kitten
19358,1,Neutered Male,0,2572,Male,0,tabby,1,Adult
19359,1,Neutered Male,1,76,Male,0,no pattern,0,Kitten
19360,0,Intact Female,0,1826,Female,1,no pattern,0,Adult
19361,1,Intact Female,0,49,Female,0,no pattern,0,Kitten
19362,1,Spayed Female,1,436,Female,0,no pattern,0,Adult
19363,1,Neutered Male,0,741,Male,0,no pattern,0,Adult
19364,1,Spayed Female,1,2925,Female,0,tabby,1,Adult
19365,1,Neutered Male,1,468,Male,0,tabby,1,Adult
19366,0,Neutered Male,1,739,Male,0,no pattern,0,Adult
19367,0,Intact Female,0,369,Female,0,tortie,1,Adult
19368,1,Spayed Female,1,80,Female,0,torbie,1,Kitten
19369,1,Neutered Male,1,55,Male,0,tabby,1,Kitten
19370,1,Spayed Female,1,68,Female,0,torbie,1,Kitten
19371,0,Intact Male,0,19,Male,0,tabby,1,Neonatal
19372,0,Intact Female,0,366,Female,0,tabby,1,Adult
19373,1,Spayed Female,0,740,Female,0,no pattern,0,Adult
19374,1,Intact Female,1,776,Female,0,calico,1,Adult
19375,1,Spayed Female,1,788,Female,0,calico,1,Adult
19376,0,Spayed Female,0,735,Female,0,no pattern,0,Adult
19377,1,Neutered Male,1,1096,Male,1,point,1,Adult
19378,0,Intact Female,0,367,Female,0,calico,1,Adult
19379,0,Neutered Male,1,370,Male,0,tabby,1,Adult
19380,0,Neutered Male,0,961,Male,0,tabby,1,Adult
19381,0,Intact Male,0,27,Male,1,tabby,1,Neonatal
19382,0,Neutered Male,0,730,Male,0,tabby,1,Adult
19383,1,Neutered Male,0,347,Male,0,smoke,1,Kitten
19384,1,Spayed Female,1,82,Female,0,tortie,1,Kitten
19385,1,Neutered Male,1,70,Male,0,tabby,1,Kitten
19386,1,Spayed Female,1,2994,Female,0,tabby,1,Adult
19387,0,Neutered Male,1,106,Male,0,tabby,1,Kitten
19388,1,Neutered Male,1,71,Male,0,tabby,1,Kitten
19389,0,Neutered Male,1,78,Male,0,tabby,1,Kitten
19390,1,Intact Male,0,40,Male,0,tabby,1,Neonatal
19391,0,Intact Female,0,1826,Female,0,no pattern,0,Adult
19392,1,Neutered Male,0,2210,Male,0,no pattern,0,Adult
19393,1,Neutered Male,1,195,Male,0,tabby,1,Kitten
19394,1,Spayed Female,1,1852,Female,0,torbie,1,Adult
19395,1,Intact Male,1,70,Male,1,point,1,Kitten
19396,1,Spayed Female,1,75,Female,1,point,1,Kitten
19397,1,Intact Male,0,3,Male,0,tabby,1,Neonatal
19398,1,Neutered Male,1,114,Male,0,smoke,1,Kitten
19399,0,Intact Male,0,32,Male,0,no pattern,0,Neonatal
19400,1,Spayed Female,1,82,Female,0,tortie,1,Kitten
19401,1,Neutered Male,1,3286,Male,0,no pattern,0,Adult
19402,1,Spayed Female,0,5479,Female,0,no pattern,0,Adult
19403,1,Spayed Female,1,134,Female,0,no pattern,0,Kitten
19404,0,Intact Male,0,730,Male,0,tabby,1,Adult
19405,1,Spayed Female,1,77,Female,0,torbie,1,Kitten
19406,0,Intact Male,0,23,Male,0,tabby,1,Neonatal
19407,1,Intact Female,0,20,Female,0,tabby,1,Neonatal
19408,0,Neutered Male,1,99,Male,1,point,1,Kitten
19409,1,Intact Female,1,57,Female,0,no pattern,0,Kitten
19410,0,Intact Female,0,366,Female,0,no pattern,0,Adult
19411,1,Intact Female,0,29,Female,0,no pattern,0,Neonatal
19412,0,Intact Male,0,370,Male,0,no pattern,0,Adult
19413,1,Spayed Female,0,749,Female,0,no pattern,0,Adult
19414,1,Intact Female,0,44,Female,0,calico,1,Kitten
19415,1,Neutered Male,1,169,Male,0,no pattern,0,Kitten
19416,0,Intact Female,1,69,Female,0,tabby,1,Kitten
19417,0,Intact Male,0,371,Male,0,no pattern,0,Adult
19418,0,Intact Male,0,15,Male,0,tabby,1,Neonatal
19419,1,Spayed Female,1,115,Female,0,no pattern,0,Kitten
19420,0,Intact Male,0,365,Male,0,tabby,1,Adult
19421,1,Spayed Female,1,156,Female,0,tortie,1,Kitten
19422,0,Intact Female,0,371,Female,0,tabby,1,Adult
19423,1,Spayed Female,1,3921,Female,0,tabby,1,Adult
19424,0,Intact Female,0,7,Female,0,tabby,1,Neonatal
19425,1,Neutered Male,1,97,Male,0,tabby,1,Kitten
19426,1,Spayed Female,1,1373,Female,0,calico,1,Adult
19427,0,Intact Female,0,7,Female,0,no pattern,0,Neonatal
19428,1,Neutered Male,1,2211,Male,0,tabby,1,Adult
19429,0,Intact Male,0,734,Male,0,tabby,1,Adult
19430,1,Spayed Female,0,2201,Female,0,tabby,1,Adult
19431,0,Neutered Male,0,734,Male,0,tabby,1,Adult
19432,0,Intact Female,0,45,Female,0,tortie,1,Kitten
19433,1,Intact Male,0,40,Male,0,tabby,1,Neonatal
19434,0,Intact Male,0,136,Male,0,tabby,1,Kitten
19435,1,Neutered Male,1,85,Male,0,no pattern,0,Kitten
19436,1,Neutered Male,0,167,Male,0,tabby,1,Kitten
19437,1,Intact Male,0,30,Male,0,no pattern,0,Neonatal
19438,1,Neutered Male,1,372,Male,0,tabby,1,Adult
19439,1,Spayed Female,0,2616,Female,0,calico,1,Adult
19440,1,Spayed Female,1,99,Female,0,no pattern,0,Kitten
19441,1,Neutered Male,1,88,Male,0,no pattern,0,Kitten
19442,1,Spayed Female,1,119,Female,0,tabby,1,Kitten
19443,0,Intact Male,0,72,Male,0,no pattern,0,Kitten
19444,1,Spayed Female,1,100,Female,0,torbie,1,Kitten
19445,1,Spayed Female,0,5164,Female,0,tabby,1,Adult
19446,1,Spayed Female,1,73,Female,0,no pattern,0,Kitten
19447,1,Neutered Male,1,1505,Male,0,tabby,1,Adult
19448,1,Neutered Male,1,500,Male,0,no pattern,0,Adult
19449,1,Intact Female,0,53,Female,0,tabby,1,Kitten
19450,0,Intact Female,0,38,Female,0,tabby,1,Neonatal
19451,1,Spayed Female,1,1540,Female,0,no pattern,0,Adult
19452,1,Intact Female,0,745,Female,0,tabby,1,Adult
19453,1,Spayed Female,0,113,Female,0,tabby,1,Kitten
19454,1,Neutered Male,1,860,Male,0,no pattern,0,Adult
19455,1,Spayed Female,1,606,Female,0,no pattern,0,Adult
19456,1,Neutered Male,1,77,Male,1,point,1,Kitten
19457,0,Intact Female,0,16,Female,0,no pattern,0,Neonatal
19458,0,Neutered Male,1,66,Male,0,tabby,1,Kitten
19459,0,Intact Male,0,42,Male,0,no pattern,0,Neonatal
19460,1,Spayed Female,1,609,Female,0,torbie,1,Adult
19461,1,Neutered Male,1,81,Male,0,tabby,1,Kitten
19462,1,Neutered Male,1,69,Male,0,point,1,Kitten
19463,1,Neutered Male,1,122,Male,0,no pattern,0,Kitten
19464,1,Neutered Male,1,90,Male,0,tabby,1,Kitten
19465,0,Intact Female,0,16,Female,0,point,1,Neonatal
19466,0,Neutered Male,1,190,Male,0,tabby,1,Kitten
19467,0,Neutered Male,1,123,Male,0,tabby,1,Kitten
19468,1,Neutered Male,1,68,Male,0,tabby,1,Kitten
19469,1,Intact Male,0,72,Male,0,no pattern,0,Kitten
19470,0,Spayed Female,0,734,Female,0,tortie,1,Adult
19471,0,Intact Female,0,22,Female,0,tabby,1,Neonatal
19472,1,Spayed Female,1,69,Female,0,no pattern,0,Kitten
19473,1,Neutered Male,1,613,Male,1,point,1,Adult
19474,0,Spayed Female,1,96,Female,0,torbie,1,Kitten
19475,1,Neutered Male,1,64,Male,0,tabby,1,Kitten
19476,1,Intact Female,0,15,Female,0,tortie,1,Neonatal
19477,1,Spayed Female,1,239,Female,0,calico,1,Kitten
19478,0,Spayed Female,1,79,Female,0,tortie,1,Kitten
19479,0,Intact Female,0,376,Female,0,no pattern,0,Adult
19480,1,Neutered Male,0,236,Male,0,tabby,1,Kitten
19481,1,Spayed Female,1,72,Female,1,tabby,1,Kitten
19482,1,Spayed Female,1,145,Female,0,tabby,1,Kitten
19483,1,Spayed Female,0,4511,Female,0,tabby,1,Adult
19484,1,Spayed Female,1,67,Female,0,torbie,1,Kitten
19485,0,Intact Female,0,65,Female,0,point,1,Kitten
19486,1,Neutered Male,1,3019,Male,0,tabby,1,Adult
19487,0,Spayed Female,0,1461,Female,0,no pattern,0,Adult
19488,0,Intact Female,0,30,Female,0,no pattern,0,Neonatal
19489,1,Neutered Male,0,3157,Male,0,no pattern,0,Adult
19490,1,Spayed Female,1,85,Female,0,no pattern,0,Kitten
19491,0,Intact Male,0,1827,Male,0,no pattern,0,Adult
19492,1,Intact Male,1,92,Male,0,no pattern,0,Kitten
19493,1,Neutered Male,1,101,Male,0,smoke,1,Kitten
19494,0,Intact Female,0,735,Female,0,torbie,1,Adult
19495,1,Spayed Female,1,87,Female,0,torbie,1,Kitten
19496,0,Intact Female,0,21,Female,0,no pattern,0,Neonatal
19497,1,Intact Male,0,775,Male,0,tabby,1,Adult
19498,0,Spayed Female,1,148,Female,0,smoke,1,Kitten
19499,1,Spayed Female,1,540,Female,1,point,1,Adult
19500,1,Neutered Male,1,98,Male,0,tabby,1,Kitten
19501,1,Intact Female,0,732,Female,0,torbie,1,Adult
19502,0,Intact Male,0,368,Male,0,no pattern,0,Adult
19503,1,Neutered Male,1,294,Male,0,tabby,1,Kitten
19504,1,Neutered Male,1,62,Male,0,no pattern,0,Kitten
19505,1,Intact Female,1,101,Female,0,tabby,1,Kitten
19506,1,Spayed Female,0,386,Female,0,tabby,1,Adult
19507,1,Intact Male,1,51,Male,0,no pattern,0,Kitten
19508,1,Neutered Male,1,63,Male,0,no pattern,0,Kitten
19509,0,Intact Male,0,12,Male,0,no pattern,0,Neonatal
19510,0,Neutered Male,1,105,Male,1,point,1,Kitten
19511,1,Intact Female,1,49,Female,0,tabby,1,Kitten
19512,0,Intact Male,0,84,Male,0,tabby,1,Kitten
19513,0,Intact Male,0,62,Male,0,tabby,1,Kitten
19514,0,Intact Male,0,15,Male,0,tabby,1,Neonatal
19515,1,Intact Male,1,71,Male,0,tabby,1,Kitten
19516,0,Intact Male,0,21,Male,0,tabby,1,Neonatal
19517,1,Spayed Female,1,422,Female,0,tabby,1,Adult
19518,1,Intact Male,0,67,Male,0,no pattern,0,Kitten
19519,1,Neutered Male,1,1289,Male,0,tabby,1,Adult
19520,1,Spayed Female,1,2228,Female,0,no pattern,0,Adult
19521,0,Neutered Male,1,70,Male,0,tabby,1,Kitten
19522,1,Spayed Female,1,65,Female,0,tabby,1,Kitten
19523,1,Intact Female,1,170,Female,0,no pattern,0,Kitten
19524,1,Neutered Male,1,788,Male,0,no pattern,0,Adult
19525,1,Intact Female,0,44,Female,0,tortie,1,Kitten
19526,1,Intact Male,1,52,Male,0,tabby,1,Kitten
19527,0,Intact Male,0,23,Male,0,tabby,1,Neonatal
19528,0,Neutered Male,0,366,Male,0,no pattern,0,Adult
19529,0,Intact Male,0,11,Male,0,no pattern,0,Neonatal
19530,1,Neutered Male,1,2500,Male,0,no pattern,0,Adult
19531,0,Intact Male,0,14,Male,0,no pattern,0,Neonatal
19532,0,Neutered Male,1,85,Male,0,tabby,1,Kitten
19533,1,Spayed Female,1,79,Female,0,torbie,1,Kitten
19534,1,Intact Male,0,7,Male,0,no pattern,0,Neonatal
19535,1,Spayed Female,1,220,Female,1,point,1,Kitten
19536,1,Spayed Female,1,76,Female,0,calico,1,Kitten
19537,1,Neutered Male,1,1472,Male,0,no pattern,0,Adult
19538,0,Intact Female,0,123,Female,0,torbie,1,Kitten
19539,0,Neutered Male,1,68,Male,0,tabby,1,Kitten
19540,0,Neutered Male,1,100,Male,0,tabby,1,Kitten
19541,0,Intact Female,0,187,Female,0,tortie,1,Kitten
19542,1,Spayed Female,1,738,Female,0,tabby,1,Adult
19543,1,Spayed Female,1,65,Female,0,no pattern,0,Kitten
19544,1,Spayed Female,0,189,Female,0,tortie,1,Kitten
19545,1,Intact Male,0,51,Male,0,no pattern,0,Kitten
19546,0,Intact Female,0,1097,Female,0,no pattern,0,Adult
19547,1,Neutered Male,1,1470,Male,0,tabby,1,Adult
19548,0,Intact Female,0,366,Female,0,tortie,1,Adult
19549,1,Spayed Female,1,66,Female,0,no pattern,0,Kitten
19550,1,Neutered Male,0,86,Male,0,tabby,1,Kitten
19551,1,Intact Male,0,42,Male,0,no pattern,0,Neonatal
19552,1,Intact Female,0,31,Female,0,no pattern,0,Neonatal
19553,1,Spayed Female,1,83,Female,0,calico,1,Kitten
19554,1,Spayed Female,0,140,Female,0,tabby,1,Kitten
19555,1,Neutered Male,0,732,Male,0,no pattern,0,Adult
19556,1,Spayed Female,1,2558,Female,0,calico,1,Adult
19557,1,Neutered Male,1,375,Male,0,no pattern,0,Adult
19558,1,Neutered Male,1,2579,Male,0,tabby,1,Adult
19559,0,Spayed Female,1,67,Female,0,torbie,1,Kitten
19560,1,Spayed Female,1,94,Female,0,no pattern,0,Kitten
19561,1,Spayed Female,1,122,Female,0,tortie,1,Kitten
19562,1,Spayed Female,1,92,Female,0,tortie,1,Kitten
19563,1,Spayed Female,1,3992,Female,0,calico,1,Adult
19564,1,Intact Female,0,47,Female,0,tabby,1,Kitten
19565,1,Neutered Male,1,108,Male,0,tabby,1,Kitten
19566,1,Neutered Male,1,63,Male,0,tabby,1,Kitten
19567,1,Spayed Female,1,1016,Female,0,tabby,1,Adult
19568,1,Spayed Female,1,65,Female,0,no pattern,0,Kitten
19569,0,Intact Male,0,18,Male,0,tabby,1,Neonatal
19570,1,Neutered Male,1,89,Male,0,no pattern,0,Kitten
19571,0,Intact Male,0,1826,Male,1,point,1,Adult
19572,1,Neutered Male,1,794,Male,1,point,1,Adult
19573,0,Intact Female,0,15,Female,0,no pattern,0,Neonatal
19574,0,Intact Female,0,63,Female,0,no pattern,0,Kitten
19575,1,Intact Male,0,65,Male,0,no pattern,0,Kitten
19576,0,Intact Male,0,1096,Male,0,tabby,1,Adult
19577,1,Spayed Female,1,1082,Female,0,tabby,1,Adult
19578,1,Intact Male,0,55,Male,0,no pattern,0,Kitten
19579,0,Neutered Male,0,366,Male,0,tabby,1,Adult
19580,0,Spayed Female,1,73,Female,0,tabby,1,Kitten
19581,1,Neutered Male,0,385,Male,0,tabby,1,Adult
19582,1,Neutered Male,0,389,Male,0,tabby,1,Adult
19583,1,Intact Male,0,738,Male,0,tabby,1,Adult
19584,0,Spayed Female,0,1467,Female,0,tabby,1,Adult
19585,0,Intact Male,0,38,Male,0,tabby,1,Neonatal
19586,0,Intact Male,0,93,Male,0,no pattern,0,Kitten
19587,1,Neutered Male,0,3345,Male,0,tabby,1,Adult
19588,1,Intact Female,0,55,Female,0,no pattern,0,Kitten
19589,0,Spayed Female,0,368,Female,0,tabby,1,Adult
19590,0,Neutered Male,1,97,Male,0,no pattern,0,Kitten
19591,1,Intact Female,0,7,Female,0,no pattern,0,Neonatal
19592,1,Neutered Male,0,83,Male,0,tabby,1,Kitten
19593,1,Spayed Female,1,74,Female,0,tortie,1,Kitten
19594,0,Spayed Female,1,81,Female,0,torbie,1,Kitten
19595,0,Spayed Female,1,172,Female,0,tortie,1,Kitten
19596,1,Spayed Female,1,105,Female,0,tabby,1,Kitten
19597,0,Intact Female,0,46,Female,0,tabby,1,Kitten
19598,1,Intact Female,0,44,Female,0,tortie,1,Kitten
19599,1,Spayed Female,1,555,Female,0,tortie,1,Adult
19600,1,Neutered Male,1,249,Male,0,no pattern,0,Kitten
19601,1,Intact Male,1,127,Male,0,tabby,1,Kitten
19602,1,Neutered Male,1,86,Male,0,no pattern,0,Kitten
19603,1,Spayed Female,1,2924,Female,0,tabby,1,Adult
19604,1,Intact Female,0,71,Female,0,torbie,1,Kitten
19605,0,Intact Female,1,185,Female,0,tabby,1,Kitten
19606,1,Neutered Male,1,796,Male,0,tabby,1,Adult
19607,1,Neutered Male,1,77,Male,0,tabby,1,Kitten
19608,1,Intact Male,0,30,Male,0,tabby,1,Neonatal
19609,0,Intact Female,0,93,Female,0,no pattern,0,Kitten
19610,0,Neutered Male,1,90,Male,0,no pattern,0,Kitten
19611,1,Spayed Female,0,4329,Female,0,tabby,1,Adult
19612,1,Spayed Female,1,62,Female,0,no pattern,0,Kitten
19613,0,Intact Female,0,96,Female,0,calico,1,Kitten
19614,0,Intact Male,0,742,Male,0,no pattern,0,Adult
